Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","236","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","218","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","308","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","3","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","88","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","151","","Donnée officielle"
"TCL","Cultures et produits animaux","156","Nouvelle-Zélande","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","347","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","208","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","80","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","0","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","1049","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","592","Kiwis","2017","2017","tonnes","30","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","39","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","592","Kiwis","2019","2019","tonnes","89","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","2243","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","2970","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","56","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","7435","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","3353","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","2835","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","33","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","10","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","1","*","Chiffre non officiel"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","1925","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","2068","","Donnée officielle"
"TCL","Cultures et produits animaux","221","Oman","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","5177","R","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","574","Ananas","2017","2017","tonnes","3470","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","574","Ananas","2018","2018","tonnes","6709","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","574","Ananas","2019","2019","tonnes","4277","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","1180","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","547","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","801","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","10112","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","10121","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1944","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","50","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","70","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","1","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","600","Papayes","2017","2017","tonnes","609","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","600","Papayes","2018","2018","tonnes","488","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","1055","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","4640","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","2906","","Donnée officielle"
"TCL","Cultures et produits animaux","226","Ouganda","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","4159","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","56","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","236","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","222","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","592","Kiwis","2018","2018","tonnes","","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","27392","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","14840","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","24876","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","692","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","1681","","Donnée officielle"
"TCL","Cultures et produits animaux","235","Ouzbékistan","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","6562","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","486","Bananes","2017","2017","tonnes","45933","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","486","Bananes","2018","2018","tonnes","65139","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","486","Bananes","2019","2019","tonnes","116265","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","569","Figues","2017","2017","tonnes","131","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","569","Figues","2018","2018","tonnes","91","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","569","Figues","2019","2019","tonnes","87","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","35616","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","70781","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","97099","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","568","Melons, cantaloups","2017","2017","tonnes","1062","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","568","Melons, cantaloups","2018","2018","tonnes","747","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","568","Melons, cantaloups","2019","2019","tonnes","4303","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","600","Papayes","2019","2019","tonnes","0","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","567","Pastèques","2017","2017","tonnes","3777","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","567","Pastèques","2018","2018","tonnes","3006","","Donnée officielle"
"TCL","Cultures et produits animaux","165","Pakistan","5910","Exportations - Quantité","567","Pastèques","2019","2019","tonnes","535","","Donnée officielle"
